time,lap
227851,2.000000
227968,2.000000
228118,2.000000
228168,2.000000
228235,2.000000
228285,2.000000
228335,2.000000
228402,2.000000
228452,2.000000
228502,2.000000
228569,2.000000
228619,2.000000
228674,2.000000
228720,2.000000
228785,2.000000
228886,2.000000
228929,2.000000
228986,2.000000
229052,2.000000
229102,2.000000
229153,2.000000
229199,2.000000
229269,2.000000
229303,2.000000
229369,2.000000
229419,2.000000
229486,2.000000
229536,2.000000
229653,2.000000
229703,2.000000
229770,2.000000
229820,2.000000
229886,2.000000
229936,2.000000
229987,2.000000
230053,2.000000
230103,2.000000
230153,2.000000
230203,2.000000
230320,2.000000
230370,2.000000
230420,2.000000
230470,2.000000
230520,2.000000
230587,2.000000
230704,2.000000
230754,2.000000
230804,2.000000
230871,2.000000
230920,2.000000
230971,2.000000
231037,2.000000
231137,2.000000
231187,2.000000
231254,2.000000
231304,2.000000
231404,2.000000
231454,2.000000
231521,2.000000
231622,2.000000
231672,2.000000
231738,2.000000
231788,2.000000
231838,2.000000
231905,2.000000
231955,2.000000
232021,2.000000
232071,2.000000
232188,2.000000
232238,2.000000
232288,2.000000
232338,2.000000
232388,2.000000
232438,2.000000
232505,2.000000
232655,2.000000
232705,2.000000
232759,2.000000
232806,2.000000
232872,2.000000
232922,2.000000
232989,2.000000
233039,2.000000
233156,2.000000
233272,2.000000
233322,2.000000
233374,2.000000
233439,2.000000
233489,2.000000
233544,2.000000
233656,2.000000
233773,2.000000
233823,2.000000
233889,2.000000
233990,2.000000
234056,2.000000
234106,2.000000
234206,2.000000
234273,2.000000
234323,2.000000
234373,2.000000
234440,2.000000
234473,2.000000
234540,2.000000
234707,2.000000
234757,2.000000
234807,2.000000
234857,2.000000
234924,2.000000
235041,2.000000
235143,2.000000
235207,2.000000
235324,2.000000
235374,2.000000
235441,2.000000
235492,2.000000
235541,2.000000
235642,2.000000
235708,2.000000
235758,2.000000
235808,2.000000
235858,2.000000
235925,2.000000
235975,2.000000
236041,2.000000
236148,2.000000
236208,2.000000
236258,2.000000
236308,2.000000
236358,2.000000
236409,2.000000
236475,2.000000
236526,2.000000
236642,2.000000
236709,2.000000
236759,2.000000
236809,2.000000
236875,2.000000
236925,2.000000
236975,2.000000
237042,2.000000
237159,2.000000
237209,2.000000
237276,2.000000
237326,2.000000
237393,2.000000
237442,2.000000
237509,2.000000
237543,2.000000
237659,2.000000
237726,2.000000
237776,2.000000
237843,2.000000
237893,2.000000
237959,2.000000
238076,2.000000
238176,2.000000
238226,2.000000
238343,2.000000
238393,2.000000
238460,2.000000
238510,2.000000
238560,2.000000
238727,2.000000
238794,2.000000
238844,2.000000
238910,2.000000
238961,2.000000
239027,2.000000
239077,2.000000
239194,2.000000
239244,2.000000
239311,2.000000
239361,2.000000
239411,2.000000
239461,2.000000
239528,2.000000
239577,2.000000
239644,2.000000
239678,2.000000
239744,2.000000
239794,2.000000
239844,2.000000
239895,2.000000
239961,2.000000
240011,2.000000
240061,2.000000
240178,2.000000
240278,2.000000
240345,2.000000
240395,2.000000
240445,2.000000
240495,2.000000
240562,2.000000
240678,2.000000
240729,2.000000
240845,2.000000
240895,2.000000
240962,2.000000
241012,2.000000
241129,2.000000
241164,2.000000
241229,2.000000
241346,2.000000
241396,2.000000
241446,2.000000
241496,2.000000
241563,2.000000
241612,2.000000
241663,2.000000
241714,2.000000
241779,2.000000
241829,2.000000
241896,2.000000
241946,2.000000
241996,2.000000
242064,2.000000
242096,2.000000
242214,2.000000
242262,2.000000
242313,2.000000
242380,2.000000
242430,2.000000
242480,2.000000
242530,2.000000
242597,2.000000
242647,2.000000
242697,2.000000
242747,2.000000
242848,2.000000
242914,2.000000
242964,2.000000
243015,2.000000
243080,2.000000
243130,2.000000
243180,2.000000
243231,2.000000
243281,2.000000
243347,2.000000
243397,2.000000
424680,4.000000
424730,4.000000
424895,4.000000
424961,4.000000
425011,4.000000
425078,4.000000
425128,4.000000
425295,4.000000
425345,4.000000
425480,4.000000
425629,4.000000
425728,4.000000
425795,4.000000
425914,4.000000
426012,4.000000
426062,4.000000
426112,4.000000
426279,4.000000
426329,4.000000
426379,4.000000
426431,4.000000
426485,4.000000
426546,4.000000
426596,4.000000
426663,4.000000
426829,4.000000
426879,4.000000
426929,4.000000
427046,4.000000
427096,4.000000
427163,4.000000
427280,4.000000
427330,4.000000
427382,4.000000
427432,4.000000
427497,4.000000
427547,4.000000
427597,4.000000
427663,4.000000
427780,4.000000
427830,4.000000
427880,4.000000
427947,4.000000
427997,4.000000
428047,4.000000
428114,4.000000
428164,4.000000
428214,4.000000
428281,4.000000
428381,4.000000
428447,4.000000
428564,4.000000
428614,4.000000
428664,4.000000
428731,4.000000
428781,4.000000
428848,4.000000
428898,4.000000
428964,4.000000
429014,4.000000
429081,4.000000
429131,4.000000
429198,4.000000
429319,4.000000
429353,4.000000
429415,4.000000
429465,4.000000
429532,4.000000
429582,4.000000
429632,4.000000
429748,4.000000
429815,4.000000
429865,4.000000
429916,4.000000
429982,4.000000
430032,4.000000
430149,4.000000
430249,4.000000
430316,4.000000
430366,4.000000
430432,4.000000
430482,4.000000
430549,4.000000
430599,4.000000
430666,4.000000
430783,4.000000
430816,4.000000
430883,4.000000
430933,4.000000
430999,4.000000
431033,4.000000
431150,4.000000
431266,4.000000
431316,4.000000
431383,4.000000
431500,4.000000
431550,4.000000
431600,4.000000
431667,4.000000
431767,4.000000
431833,4.000000
431883,4.000000
431934,4.000000
432000,4.000000
432050,4.000000
432167,4.000000
432284,4.000000
432334,4.000000
432400,4.000000
432451,4.000000
432501,4.000000
432567,4.000000
432667,4.000000
432785,4.000000
432851,4.000000
432901,4.000000
432951,4.000000
433001,4.000000
433068,4.000000
433118,4.000000
433168,4.000000
433235,4.000000
433285,4.000000
433335,4.000000
433451,4.000000
433501,4.000000
433618,4.000000
433668,4.000000
433768,4.000000
433835,4.000000
433885,4.000000
433935,4.000000
434002,4.000000
434052,4.000000
434102,4.000000
434152,4.000000
434202,4.000000
434269,4.000000
434319,4.000000
434369,4.000000
434435,4.000000
434485,4.000000
434535,4.000000
434602,4.000000
434636,4.000000
434686,4.000000
434752,4.000000
434802,4.000000
434853,4.000000
434919,4.000000
434969,4.000000
435019,4.000000
435086,4.000000
435136,4.000000
435254,4.000000
435325,4.000000
435370,4.000000
435420,4.000000
435470,4.000000
435587,4.000000
435636,4.000000
435687,4.000000
435753,4.000000
435803,4.000000
435853,4.000000
435920,4.000000
436037,4.000000
436087,4.000000
436154,4.000000
436273,4.000000
436320,4.000000
436370,4.000000
436421,4.000000
436473,4.000000
436541,4.000000
436587,4.000000
436654,4.000000
436704,4.000000
436771,4.000000
436807,4.000000
436871,4.000000
436921,4.000000
436972,4.000000
437024,4.000000
437081,4.000000
437138,4.000000
437194,4.000000
437310,4.000000
437359,4.000000
437421,4.000000
437471,4.000000
437539,4.000000
437589,4.000000
437655,4.000000
437705,4.000000
437771,4.000000
437871,4.000000
437921,4.000000
437971,4.000000
438038,4.000000
438088,4.000000
438138,4.000000
438188,4.000000
438255,4.000000
438305,4.000000
438358,4.000000
438424,4.000000
438474,4.000000
438542,4.000000
438589,4.000000
438640,4.000000
438705,4.000000
438806,4.000000
438856,4.000000
438906,4.000000
438972,4.000000
439008,4.000000
439067,4.000000
439123,4.000000
439172,4.000000
439239,4.000000
439289,4.000000
439339,4.000000
439389,4.000000
439456,4.000000
439506,4.000000
439573,4.000000
439623,4.000000
439673,4.000000
439790,4.000000
439840,4.000000
439898,4.000000
439941,4.000000
440007,4.000000
440056,4.000000
440123,4.000000
440173,4.000000
440290,4.000000
440340,4.000000
440390,4.000000
440457,4.000000
440507,4.000000
440557,4.000000
440607,4.000000
440674,4.000000
440774,4.000000
440840,4.000000
440942,4.000000
440974,4.000000
441041,4.000000
441091,4.000000
441141,4.000000
441207,4.000000
441257,4.000000
441307,4.000000
441357,4.000000
441424,4.000000
441474,4.000000
441524,4.000000
441574,4.000000
441641,4.000000
441691,4.000000
441808,4.000000
441877,4.000000
441925,4.000000
441991,4.000000
442041,4.000000
442144,4.000000
442192,4.000000
442259,4.000000
442308,4.000000
442376,4.000000
442409,4.000000
442477,4.000000
442525,4.000000
442575,4.000000
442625,4.000000
442692,4.000000
442793,4.000000
442842,4.000000
442909,4.000000
442948,4.000000
443009,4.000000
443076,4.000000
443176,4.000000
443276,4.000000
443342,4.000000
443392,4.000000
443443,4.000000
443494,4.000000
443543,4.000000
443593,4.000000
443659,4.000000
443709,4.000000
443759,4.000000
443826,4.000000
443876,4.000000
443943,4.000000
443993,4.000000
444060,4.000000
444110,4.000000
444177,4.000000
444293,4.000000
444343,4.000000
444393,4.000000
444510,4.000000
444560,4.000000
444677,4.000000
444777,4.000000
444894,4.000000
444944,4.000000
444994,4.000000
445094,4.000000
445161,4.000000
445211,4.000000
445261,4.000000
445328,4.000000
445428,4.000000
445494,4.000000
445544,4.000000
445594,4.000000
445661,4.000000
445711,4.000000
445828,4.000000
445878,4.000000
445995,4.000000
446098,4.000000
446146,4.000000
446312,4.000000
446496,4.000000
446521,4.000000
446595,4.000000
446645,4.000000
446745,4.000000
446929,4.000000
446979,4.000000
447129,4.000000
447179,4.000000
447246,4.000000
447296,4.000000
447346,4.000000
447396,4.000000
447463,4.000000
447514,4.000000
447579,4.000000
447630,4.000000
447696,4.000000
447746,4.000000
447796,4.000000
447863,4.000000
447913,4.000000
447980,4.000000
448030,4.000000
448080,4.000000
448130,4.000000
448196,4.000000
448246,4.000000
448297,4.000000
448350,4.000000
448413,4.000000
448463,4.000000
448513,4.000000
448565,4.000000
448614,4.000000
448682,4.000000
448780,4.000000
448830,4.000000
448872,4.000000
448947,4.000000
448997,4.000000
449047,4.000000
449114,4.000000
449164,4.000000
449214,4.000000
449264,4.000000
449331,4.000000
449381,4.000000
449497,4.000000
449548,4.000000
449598,4.000000
449648,4.000000
449714,4.000000
449765,4.000000
449831,4.000000
449881,4.000000
449948,4.000000
449998,4.000000
450048,4.000000
450115,4.000000
450165,4.000000
450215,4.000000
450265,4.000000
450332,4.000000
450381,4.000000
450448,4.000000
450498,4.000000
450565,4.000000
450615,4.000000
450665,4.000000
450732,4.000000
450782,4.000000
450849,4.000000
450899,4.000000
450954,4.000000
451015,4.000000
451065,4.000000
451117,4.000000
451182,4.000000
451299,4.000000
451349,4.000000
451399,4.000000
451466,4.000000
451508,4.000000
451566,4.000000
451616,4.000000
451658,4.000000
451783,4.000000
451849,4.000000
451900,4.000000
451966,4.000000
452016,4.000000
452083,4.000000
452133,4.000000
452183,4.000000
452283,4.000000
452350,4.000000
452400,4.000000
452450,4.000000
452517,4.000000
452567,4.000000
452617,4.000000
452667,4.000000
452733,4.000000
452850,4.000000
452900,4.000000
452967,4.000000
453017,4.000000
453084,4.000000
453134,4.000000
453184,4.000000
453284,4.000000
453335,4.000000
453401,4.000000
453451,4.000000
453501,4.000000
453551,4.000000
453617,4.000000
453668,4.000000
453728,4.000000
453784,4.000000
453851,4.000000
453902,4.000000
454018,4.000000
454068,4.000000
454118,4.000000
454168,4.000000
454235,4.000000
454352,4.000000
454402,4.000000
454452,4.000000
454519,4.000000
454545,4.000000
454619,4.000000
454668,4.000000
454718,4.000000
454835,4.000000
454885,4.000000
454952,4.000000
455002,4.000000
455052,4.000000
455119,4.000000
455169,4.000000
455235,4.000000
455336,4.000000
455386,4.000000
455453,4.000000
455503,4.000000
455569,4.000000
455619,4.000000
455669,4.000000
455736,4.000000
455786,4.000000
455853,4.000000
455903,4.000000
455953,4.000000
456003,4.000000
456053,4.000000
456119,4.000000
456170,4.000000
456229,4.000000
456336,4.000000
456386,4.000000
456436,4.000000
456503,4.000000
456553,4.000000
456603,4.000000
456720,4.000000
456837,4.000000
456887,4.000000
456953,4.000000
457004,4.000000
457054,4.000000
457120,4.000000
457171,4.000000
457237,4.000000
457337,4.000000
457404,4.000000
457454,4.000000
457504,4.000000
457554,4.000000
457621,4.000000
457671,4.000000
457734,4.000000
457838,4.000000
457888,4.000000
457954,4.000000
458005,4.000000
458071,4.000000
458121,4.000000
458171,4.000000
458221,4.000000
458288,4.000000
458338,4.000000
458388,4.000000
458455,4.000000
458505,4.000000
458555,4.000000
458605,4.000000
458672,4.000000
458722,4.000000
458789,4.000000
458839,4.000000
458905,4.000000
458955,4.000000
459005,4.000000
459072,4.000000
459172,4.000000
459222,4.000000
459339,4.000000
459406,4.000000
459456,4.000000
459506,4.000000
459572,4.000000
459622,4.000000
459689,4.000000
459739,4.000000
459789,4.000000
459839,4.000000
459889,4.000000
459956,4.000000
460006,4.000000
460073,4.000000
460123,4.000000
460173,4.000000
460223,4.000000
460340,4.000000
460390,4.000000
460440,4.000000
460506,4.000000
460557,4.000000
460623,4.000000
460673,4.000000
460723,4.000000
460840,4.000000
460890,4.000000
460940,4.000000
461007,4.000000
461057,4.000000
461124,4.000000
461174,4.000000
461290,4.000000
461340,4.000000
461390,4.000000
461441,4.000000
461491,4.000000
461557,4.000000
461607,4.000000
461657,4.000000
461707,4.000000
461758,4.000000
461808,4.000000
461874,4.000000
461924,4.000000
461991,4.000000
462041,4.000000
462108,4.000000
462158,4.000000
462224,4.000000
462341,4.000000
462458,4.000000
462508,4.000000
462558,4.000000
462608,4.000000
462658,4.000000
462725,4.000000
462842,4.000000
462892,4.000000
462942,4.000000
463042,4.000000
463109,4.000000
463225,4.000000
463375,4.000000
463442,4.000000
463492,4.000000
463542,4.000000
463609,4.000000
463659,4.000000
463759,4.000000
463826,4.000000
463876,4.000000
463943,4.000000
463993,4.000000
464059,4.000000
464109,4.000000
464160,4.000000
464209,4.000000
464276,4.000000
464326,4.000000
464378,4.000000
464443,4.000000
464493,4.000000
464536,4.000000
464610,4.000000
464660,4.000000
464843,4.000000
464893,4.000000
464960,4.000000
465011,4.000000
465060,4.000000
465127,4.000000
465227,4.000000
465344,4.000000
465394,4.000000
465444,4.000000
465511,4.000000
465561,4.000000
465611,4.000000
465677,4.000000
465727,4.000000
465777,4.000000
465844,4.000000
465882,4.000000
465944,4.000000
465994,4.000000
466044,4.000000
466094,4.000000
466161,4.000000
466211,4.000000
466270,4.000000
466328,4.000000
466378,4.000000
466428,4.000000
466495,4.000000
466545,4.000000
466595,4.000000
466645,4.000000
466711,4.000000
466754,4.000000
466812,4.000000
466862,4.000000
466928,4.000000
466978,4.000000
467045,4.000000
467095,4.000000
467145,4.000000
467202,4.000000
467262,4.000000
467479,4.000000
467545,4.000000
467595,4.000000
467650,4.000000
467712,4.000000
467762,4.000000
467879,4.000000
467979,4.000000
468046,4.000000
468096,4.000000
468162,4.000000
468213,4.000000
468263,4.000000
468329,4.000000
468379,4.000000
468429,4.000000
468496,4.000000
468546,4.000000
468613,4.000000
468664,4.000000
468714,4.000000
468780,4.000000
468897,4.000000
468947,4.000000
469013,4.000000
469052,4.000000
469113,4.000000
469163,4.000000
469230,4.000000
469280,4.000000
469397,4.000000
469447,4.000000
469506,4.000000
469614,4.000000
469664,4.000000
469707,4.000000
469881,4.000000
469931,4.000000
469997,4.000000
470047,4.000000
470164,4.000000
470214,4.000000
470381,4.000000
470431,4.000000
470498,4.000000
470548,4.000000
470615,4.000000
470665,4.000000
470731,4.000000
470849,4.000000
470898,4.000000
470965,4.000000
471065,4.000000
471132,4.000000
471182,4.000000
471248,4.000000
471365,4.000000
471415,4.000000
471465,4.000000
471532,4.000000
471582,4.000000
471649,4.000000
471699,4.000000
471758,4.000000
471866,4.000000
471916,4.000000
471982,4.000000
472032,4.000000
472082,4.000000
472149,4.000000
472199,4.000000
472266,4.000000
472383,4.000000
472433,4.000000
472483,4.000000
472550,4.000000
472600,4.000000
472666,4.000000
472767,4.000000
472883,4.000000
472933,4.000000
472983,4.000000
473050,4.000000
473100,4.000000
473150,4.000000
473217,4.000000
473250,4.000000
473317,4.000000
473367,4.000000
473434,4.000000
473534,4.000000
473584,4.000000
473650,4.000000
473701,4.000000
473767,4.000000
473817,4.000000
473934,4.000000
473984,4.000000
474051,4.000000
474101,4.000000
474168,4.000000
474218,4.000000
474401,4.000000
474451,4.000000
474501,4.000000
474551,4.000000
474618,4.000000
474668,4.000000
474718,4.000000
474768,4.000000
474835,4.000000
474951,4.000000
475052,4.000000
475118,4.000000
475168,4.000000
475218,4.000000
475285,4.000000
475335,4.000000
475452,4.000000
475502,4.000000
475552,4.000000
475602,4.000000
475669,4.000000
475719,4.000000
475786,4.000000
475836,4.000000
475886,4.000000
475952,4.000000
476052,4.000000
476102,4.000000
476169,4.000000
476219,4.000000
476286,4.000000
476336,4.000000
476403,4.000000
476453,4.000000
476503,4.000000
476569,4.000000
476620,4.000000
476669,4.000000
476719,4.000000
476770,4.000000
476836,4.000000
476886,4.000000
476953,4.000000
477003,4.000000
477070,4.000000
477120,4.000000
477170,4.000000
477220,4.000000
477287,4.000000
477337,4.000000
477403,4.000000
477453,4.000000
477520,4.000000
477570,4.000000
477637,4.000000
477687,4.000000
477754,4.000000
477804,4.000000
477920,4.000000
477970,4.000000
478087,4.000000
478137,4.000000
478187,4.000000
478237,4.000000
478304,4.000000
478421,4.000000
478471,4.000000
478538,4.000000
478587,4.000000
478642,4.000000
478688,4.000000
478738,4.000000
478804,4.000000
478838,4.000000
478904,4.000000
478955,4.000000
479021,4.000000
479071,4.000000
479138,4.000000
479188,4.000000
479238,4.000000
479305,4.000000
479459,4.000000
479522,4.000000
479622,4.000000
479688,4.000000
479805,4.000000
479905,4.000000
479972,4.000000
480022,4.000000
480089,4.000000
480139,4.000000
480206,4.000000
480256,4.000000
480489,4.000000
480539,4.000000
480589,4.000000
480639,4.000000
480706,4.000000
480756,4.000000
480806,4.000000
480856,4.000000
480923,4.000000
480973,4.000000
481040,4.000000
481090,4.000000
481140,4.000000
481206,4.000000
481256,4.000000
481306,4.000000
481423,4.000000
481473,4.000000
481590,4.000000
481640,4.000000
481690,4.000000
481807,4.000000
481924,4.000000
481974,4.000000
482026,4.000000
482090,4.000000
482140,4.000000
482191,4.000000
482257,4.000000
482307,4.000000
482424,4.000000
482474,4.000000
482524,4.000000
482592,4.000000
482691,4.000000
482741,4.000000
482791,4.000000
482858,4.000000
482958,4.000000
483024,4.000000
483075,4.000000
483141,4.000000
483191,4.000000
483258,4.000000
483308,4.000000
483425,4.000000
483475,4.000000
483525,4.000000
483592,4.000000
483625,4.000000
483675,4.000000
483742,4.000000
483842,4.000000
483942,4.000000
483992,4.000000
484042,4.000000
484092,4.000000
484159,4.000000
484209,4.000000
484275,4.000000
484492,4.000000
484542,4.000000
484609,4.000000
484660,4.000000
484726,4.000000
484776,4.000000
484826,4.000000
484893,4.000000
484943,4.000000
484993,4.000000
485043,4.000000
485110,4.000000
485160,4.000000
485210,4.000000
485260,4.000000
485326,4.000000
485493,4.000000
485543,4.000000
485593,4.000000
485643,4.000000
485710,4.000000
485760,4.000000
485827,4.000000
485943,4.000000
485994,4.000000
486044,4.000000
486094,4.000000
486160,4.000000
486210,4.000000
486314,4.000000
486427,4.000000
486494,4.000000
486544,4.000000
486611,4.000000
486661,4.000000
486711,4.000000
486778,4.000000
486828,4.000000
486894,4.000000
486945,4.000000
487011,4.000000
487061,4.000000
487111,4.000000
487178,4.000000
487228,4.000000
487278,4.000000
487345,4.000000
487395,4.000000
487461,4.000000
487511,4.000000
487578,4.000000
487628,4.000000
487745,4.000000
487862,4.000000
487978,4.000000
488095,4.000000
488145,4.000000
488212,4.000000
488262,4.000000
488329,4.000000
488446,4.000000
488496,4.000000
488546,4.000000
488612,4.000000
488662,4.000000
488729,4.000000
488779,4.000000
488846,4.000000
488896,4.000000
488963,4.000000
489012,4.000000
489079,4.000000
489129,4.000000
489179,4.000000
489229,4.000000
489296,4.000000
489346,4.000000
489446,4.000000
489513,4.000000
489563,4.000000
489613,4.000000
489680,4.000000
489730,4.000000
489797,4.000000
489847,4.000000
489913,4.000000
489963,4.000000
490030,4.000000
490080,4.000000
490147,4.000000
490197,4.000000
490247,4.000000
490297,4.000000
490347,4.000000
490464,4.000000
490514,4.000000
490631,4.000000
490748,4.000000
490798,4.000000
490964,4.000000
491014,4.000000
491064,4.000000
491115,4.000000
491181,4.000000
491231,4.000000
491298,4.000000
491348,4.000000
491448,4.000000
491515,4.000000
491565,4.000000
491615,4.000000
491682,4.000000
491732,4.000000
491798,4.000000
491848,4.000000
491965,4.000000
492015,4.000000
492066,4.000000
492116,4.000000
492166,4.000000
492232,4.000000
492282,4.000000
492349,4.000000
492466,4.000000
492516,4.000000
492616,4.000000
492683,4.000000
492733,4.000000
492783,4.000000
492849,4.000000
492966,4.000000
493016,4.000000
493066,4.000000
493119,4.000000
493183,4.000000
493233,4.000000
493283,4.000000
493333,4.000000
493450,4.000000
493500,4.000000
493550,4.000000
493600,4.000000
493650,4.000000
493700,4.000000
493767,4.000000
493867,4.000000
493983,4.000000
494022,4.000000
494084,4.000000
494134,4.000000
494200,4.000000
494250,4.000000
494317,4.000000
494367,4.000000
494484,4.000000
494535,4.000000
494601,4.000000
494701,4.000000
494767,4.000000
494918,4.000000
494984,4.000000
495034,4.000000
495084,4.000000
495151,4.000000
495201,4.000000
495251,4.000000
495318,4.000000
495368,4.000000
495435,4.000000
495485,4.000000
495551,4.000000
495602,4.000000
495668,4.000000
495718,4.000000
495768,4.000000
495835,4.000000
495935,4.000000
495985,4.000000
496052,4.000000
496102,4.000000
496169,4.000000
496219,4.000000
496285,4.000000
496402,4.000000
496452,4.000000
496502,4.000000
496569,4.000000
496619,4.000000
496687,4.000000
496736,4.000000
496786,4.000000
496836,4.000000
496953,4.000000
497019,4.000000
497069,4.000000
497119,4.000000
497186,4.000000
497236,4.000000
497286,4.000000
497353,4.000000
497470,4.000000
497570,4.000000
497620,4.000000
497670,4.000000
497737,4.000000
497788,4.000000
497854,4.000000
497970,4.000000
498020,4.000000
498071,4.000000
498124,4.000000
498187,4.000000
498304,4.000000
498421,4.000000
498465,4.000000
498521,4.000000
498571,4.000000
498637,4.000000
498737,4.000000
498804,4.000000
498854,4.000000
498971,4.000000
499071,4.000000
499121,4.000000
499188,4.000000
499238,4.000000
499305,4.000000
499471,4.000000
499521,4.000000
499588,4.000000
499638,4.000000
499705,4.000000
499755,4.000000
499822,4.000000
499989,4.000000
500039,4.000000
500089,4.000000
500156,4.000000
500205,4.000000
500256,4.000000
500322,4.000000
500372,4.000000
500472,4.000000
500539,4.000000
500589,4.000000
500639,4.000000
500706,4.000000
500756,4.000000
500806,4.000000
500856,4.000000
500973,4.000000
501023,4.000000
501090,4.000000
501140,4.000000
501190,4.000000
501256,4.000000
501290,4.000000
501357,4.000000
501465,4.000000
501524,4.000000
501573,4.000000
501640,4.000000
501690,4.000000
501740,4.000000
501807,4.000000
501857,4.000000
501957,4.000000
502024,4.000000
502140,4.000000
502190,4.000000
502257,4.000000
502307,4.000000
502374,4.000000
502491,4.000000
502541,4.000000
502591,4.000000
502641,4.000000
502707,4.000000
502758,4.000000
502808,4.000000
502858,4.000000
502924,4.000000
502974,4.000000
503041,4.000000
503141,4.000000
503191,4.000000
503258,4.000000
503358,4.000000
503475,4.000000
503541,4.000000
503592,4.000000
503658,4.000000
503708,4.000000
503759,4.000000
503825,4.000000
503875,4.000000
504042,4.000000
504092,4.000000
504142,4.000000
504209,4.000000
504259,4.000000
504309,4.000000
504376,4.000000
504476,4.000000
504542,4.000000
504592,4.000000
504642,4.000000
504692,4.000000
504759,4.000000
504809,4.000000
504876,4.000000
504976,4.000000
505043,4.000000
505093,4.000000
505143,4.000000
505209,4.000000
505259,4.000000
505310,4.000000
505376,4.000000
505526,4.000000
505593,4.000000
505643,4.000000
505693,4.000000
505760,4.000000
505810,4.000000
505860,4.000000
505977,4.000000
506044,4.000000
506093,4.000000
506160,4.000000
506260,4.000000
506327,4.000000
506377,4.000000
506494,4.000000
506544,4.000000
506594,4.000000
506645,4.000000
506711,4.000000
506755,4.000000
506811,4.000000
506861,4.000000
506924,4.000000
507044,4.000000
507094,4.000000
507161,4.000000
507261,4.000000
507311,4.000000
507371,4.000000
507478,4.000000
507528,4.000000
507595,4.000000
507695,4.000000
507745,4.000000
507795,4.000000
507845,4.000000
507912,4.000000
508012,4.000000
508078,4.000000
508128,4.000000
508179,4.000000
508229,4.000000
508295,4.000000
508345,4.000000
508395,4.000000
508512,4.000000
508562,4.000000
508629,4.000000
508679,4.000000
508729,4.000000
508779,4.000000
508829,4.000000
508896,4.000000
508940,4.000000
509013,4.000000
509063,4.000000
509113,4.000000
509163,4.000000
509229,4.000000
509329,4.000000
509380,4.000000
509596,4.000000
509646,4.000000
509764,4.000000
509863,4.000000
509913,4.000000
509980,4.000000
510030,4.000000
510097,4.000000
510147,4.000000
510197,4.000000
510257,4.000000
510297,4.000000
510364,4.000000
510414,4.000000
510514,4.000000
510580,4.000000
510631,4.000000
510680,4.000000
510730,4.000000
510776,4.000000
510847,4.000000
510897,4.000000
511014,4.000000
511115,4.000000
511231,4.000000
511281,4.000000
511331,4.000000
511382,4.000000
511443,4.000000
511498,4.000000
511548,4.000000
511614,4.000000
511658,4.000000
511715,4.000000
511781,4.000000
511831,4.000000
511881,4.000000
511948,4.000000
511998,4.000000
512065,4.000000
512115,4.000000
512165,4.000000
512216,4.000000
512267,4.000000
512332,4.000000
512382,4.000000
512482,4.000000
512542,4.000000
512582,4.000000
512649,4.000000
512699,4.000000
512765,4.000000
512815,4.000000
512865,4.000000
512982,4.000000
513024,4.000000
513082,4.000000
513200,4.000000
513249,4.000000
513316,4.000000
513366,4.000000
513483,4.000000
513549,4.000000
513599,4.000000
513666,4.000000
513716,4.000000
513783,4.000000
513833,4.000000
513883,4.000000
514000,4.000000
514050,4.000000
514117,4.000000
514167,4.000000
514233,4.000000
514283,4.000000
514334,4.000000
514400,4.000000
514517,4.000000
514567,4.000000
514634,4.000000
514684,4.000000
514735,4.000000
514781,4.000000
514850,4.000000
514901,4.000000
514967,4.000000
515017,4.000000
515084,4.000000
515184,4.000000
515251,4.000000
515301,4.000000
515368,4.000000
515484,4.000000
515534,4.000000
515601,4.000000
515701,4.000000
515768,4.000000
515818,4.000000
515885,4.000000
516001,4.000000
516036,4.000000
516102,4.000000
516218,4.000000
516268,4.000000
516335,4.000000
516385,4.000000
516452,4.000000
516552,4.000000
516611,4.000000
516668,4.000000
516718,4.000000
516785,4.000000
516835,4.000000
516885,4.000000
517002,4.000000
517052,4.000000
517102,4.000000
517152,4.000000
517208,4.000000
517269,4.000000
517319,4.000000
517386,4.000000
517503,4.000000
517553,4.000000
517619,4.000000
517669,4.000000
517719,4.000000
517769,4.000000
517836,4.000000
517886,4.000000
518003,4.000000
518053,4.000000
518120,4.000000
518170,4.000000
518220,4.000000
518270,4.000000
518320,4.000000
518487,4.000000
518537,4.000000
518587,4.000000
518654,4.000000
518704,4.000000
518754,4.000000
518820,4.000000
518871,4.000000
518920,4.000000
518987,4.000000
519087,4.000000
519154,4.000000
519204,4.000000
519254,4.000000
519321,4.000000
519371,4.000000
519488,4.000000
519538,4.000000
519588,4.000000
519654,4.000000
519704,4.000000
519821,4.000000
519871,4.000000
519988,4.000000
520044,4.000000
520105,4.000000
520203,4.000000
520255,4.000000
520305,4.000000
520356,4.000000
520422,4.000000
520522,4.000000
520572,4.000000
520639,4.000000
520688,4.000000
520739,4.000000
520789,4.000000
520839,4.000000
520905,4.000000
521005,4.000000
521072,4.000000
521122,4.000000
521190,4.000000
521289,4.000000
521389,4.000000
521506,4.000000
521573,4.000000
521623,4.000000
521689,4.000000
521740,4.000000
521856,4.000000
521923,4.000000
522023,4.000000
522073,4.000000
522140,4.000000
522190,4.000000
522257,4.000000
522308,4.000000
522357,4.000000
522423,4.000000
522523,4.000000
522590,4.000000
522640,4.000000
522707,4.000000
522757,4.000000
522824,4.000000
522874,4.000000
522924,4.000000
523041,4.000000
